 4.06400000e-07  4.00000000e+02  4.06400000e-07  6.00000000e+02  4.06400000e-07 -2.00000000e+04 
 4.11400000e-07  4.00000000e+02  4.11400000e-07  6.00000000e+02  4.11400000e-07 -2.00000000e+04 
 4.16400000e-07  4.00000000e+02  4.16400000e-07  6.00000000e+02  4.16400000e-07 -2.00000000e+04 
 4.21400000e-07  4.00000000e+02  4.21400000e-07  6.00000000e+02  4.21400000e-07 -2.00000000e+04 
 4.26400000e-07  4.00000000e+02  4.26400000e-07  6.00000000e+02  4.26400000e-07 -2.00000000e+04 
 4.31400000e-07  4.00000000e+02  4.31400000e-07  6.00000000e+02  4.31400000e-07 -2.00000000e+04 
 4.36400000e-07  4.00000000e+02  4.36400000e-07  6.00000000e+02  4.36400000e-07 -2.00000000e+04 
 4.41400000e-07  4.00000000e+02  4.41400000e-07  6.00000000e+02  4.41400000e-07 -2.00000000e+04 
 4.46400000e-07  4.00000000e+02  4.46400000e-07  6.00000000e+02  4.46400000e-07 -2.00000000e+04 
 4.51400000e-07  4.00000000e+02  4.51400000e-07  6.00000000e+02  4.51400000e-07 -2.00000000e+04 
 4.56400000e-07  4.00000000e+02  4.56400000e-07  6.00000000e+02  4.56400000e-07 -2.00000000e+04 
 4.61400000e-07  4.00000000e+02  4.61400000e-07  6.00000000e+02  4.61400000e-07 -2.00000000e+04 
 4.66400000e-07  4.00000000e+02  4.66400000e-07  6.00000000e+02  4.66400000e-07 -2.00000000e+04 
 4.71400000e-07  4.00000000e+02  4.71400000e-07  6.00000000e+02  4.71400000e-07 -2.00000000e+04 
 4.76400000e-07  4.00000000e+02  4.76400000e-07  6.00000000e+02  4.76400000e-07 -2.00000000e+04 
 4.81400000e-07  4.00000000e+02  4.81400000e-07  6.00000000e+02  4.81400000e-07 -2.00000000e+04 
 4.86400000e-07  4.00000000e+02  4.86400000e-07  6.00000000e+02  4.86400000e-07 -2.00000000e+04 
 4.91400000e-07  4.00000000e+02  4.91400000e-07  6.00000000e+02  4.91400000e-07 -2.00000000e+04 
 4.96400000e-07  4.00000000e+02  4.96400000e-07  6.00000000e+02  4.96400000e-07 -2.00000000e+04 
 5.01400000e-07  4.00000000e+02  5.01400000e-07  6.00000000e+02  5.01400000e-07 -2.00000000e+04 
 5.06400000e-07  4.00000000e+02  5.06400000e-07  6.00000000e+02  5.06400000e-07 -2.00000000e+04 
 5.11400000e-07  4.00000000e+02  5.11400000e-07  6.00000000e+02  5.11400000e-07 -2.00000000e+04 
 5.16400000e-07  4.00000000e+02  5.16400000e-07  6.00000000e+02  5.16400000e-07 -2.00000000e+04 
 5.21400000e-07  4.00000000e+02  5.21400000e-07  6.00000000e+02  5.21400000e-07 -2.00000000e+04 
 5.26400000e-07  4.00000000e+02  5.26400000e-07  6.00000000e+02  5.26400000e-07 -2.00000000e+04 
